GEOID,NAME,variable,estimate,moe,geometry
25025170701,"Census Tract 1707.01, Suffolk County, Massachusetts",B05001_006,417,150,"list(list(c(-71.002727, -71.002593, -70.998685, -70.997352, -70.997091, -70.996053, -70.994112, -70.992143, -70.992408, -70.990595, -70.9892164824447, -70.989195, -70.9877229583999, -70.989593, -70.991271, -70.991319, -70.991862, -70.991996, -70.992208, -70.994454, -70.995047, -70.99419, -70.993891, -70.992736, -70.996811, -70.998223, -70.998637, -71.000374, -71.00188, -71.004825, -71.002727, 42.404412, 42.404351, 42.401671, 42.401023, 42.401184, 42.401775, 42.404917, 42.405534, 42.407238, 42.407098, 
42.4026670507152, 42.402598, 42.4023993261034, 42.402117, 42.39918, 42.399023, 42.397994, 42.397562, 42.396688, 42.393316, 42.393566, 42.39475, 42.396153, 42.397931, 42.400464, 42.39923, 42.400568, 42.40134, 42.400814, 42.401726, 42.404412)))"
25025110105,"Census Tract 1101.05, Suffolk County, Massachusetts",B05001_006,115,90,"list(list(c(-71.116735, -71.115436, -71.114159, -71.113384, -71.1093, -71.106655, -71.104661, -71.105517, -71.109596, -71.111177, -71.11287, -71.115368, -71.115956, -71.116735, 42.296236, 42.298206, 42.300179, 42.301492, 42.30151, 42.30088, 42.300271, 42.298831, 42.299098, 42.296895, 42.296662, 42.294572, 42.295838, 42.296236)))"
25025160103,"Census Tract 1601.03, Suffolk County, Massachusetts",B05001_006,1620,639,"list(list(c(-71.033927, -71.03373, -71.033538, -71.032884, -71.032634, -71.029344, -71.026337, -71.023086, -71.023633, -71.022672, -71.027712, -71.031995, -71.031295, -71.034563, -71.033927, 42.388653, 42.389273, 42.389885, 42.391114, 42.391592, 42.390663, 42.390086, 42.389468, 42.387722, 42.386265, 42.384041, 42.384597, 42.386234, 42.386723, 42.388653)))"
25025980900,"Census Tract 9809, Suffolk County, Massachusetts",B05001_006,0,13,"list(list(c(-71.190904, -71.178636, -71.177991, -71.174169, -71.171569, -71.172416, -71.171099, -71.171218, -71.175549, -71.177016, -71.177653, -71.185307, -71.18599, -71.188212, -71.190753, -71.191247, -71.190904, 42.283248, 42.294595, 42.294244, 42.291455, 42.287972, 42.285832, 42.28174, 42.279784, 42.280318, 42.280401, 42.280409, 42.279497, 42.279771, 42.280438, 42.28184, 42.282992, 42.283248)))"
25025060301,"Census Tract 603.01, Suffolk County, Massachusetts",B05001_006,67,52,"list(list(c(-71.04155, -71.039961, -71.037431, -71.035421, -71.033346, -71.033312, -71.0333, -71.03328, -71.033262, -71.035296, -71.035247, -71.035207, -71.037248, -71.037268, -71.037291, -71.037314, -71.037336, -71.041479, -71.041511, -71.04153, -71.04155, 42.335518, 42.335551, 42.335588, 42.33563, 42.335661, 42.334617, 42.333978, 42.333146, 42.332329, 42.332293, 42.330642, 42.32935, 42.329525, 42.330607, 42.331432, 42.332265, 42.33308, 42.333016, 42.333827, 42.334662, 42.335518)))"
25025101001,"Census Tract 1010.01, Suffolk County, Massachusetts",B05001_006,912,574,"list(list(c(-71.10858, -71.107526, -71.104652, -71.102094, -71.101097, -71.09845, -71.097928, -71.098332, -71.098124, -71.096913, -71.093683, -71.093702, -71.093695, -71.093735, -71.093752, -71.093881, -71.093908, -71.097483, -71.097899, -71.098045, -71.099676, -71.099396, -71.099623, -71.100862, -71.101243, -71.101906, -71.102906, -71.104367, -71.103858, -71.103358, -71.104725, -71.106563, -71.107177, -71.108415, -71.109191, -71.10858, 42.275395, 42.278302, 42.276802, 42.278287, 42.277759, 42.281698, 
42.281262, 42.279577, 42.277644, 42.276031, 42.274351, 42.273381, 42.272877, 42.271695, 42.271197, 42.267634, 42.26714, 42.263089, 42.262882, 42.263175, 42.264841, 42.264989, 42.265501, 42.266459, 42.266829, 42.26739, 42.268262, 42.269534, 42.270238, 42.271002, 42.271328, 42.271768, 42.2722, 42.273505, 42.274363, 42.275395)))"
25025990101,"Census Tract 9901.01, Suffolk County, Massachusetts",B05001_006,0,13,"list(list(c(-71.048844, -71.049095, -71.046995, -71.047381, -71.045734, -71.04445, -71.043396, -71.042596, -71.040125, -71.039629, -71.034253, -71.032796, -71.031614, -71.028405, -71.030303, -71.029856, -71.02716, -71.023468, -71.018251, -71.016578, -71.008538, -71.006138287922, -71.0077403167934, -71.0092130585095, -71.009245, -71.010213, -71.012428, -71.012357, -71.018921, -71.019041, -71.022043, -71.024285, -71.027367, -71.029795, -71.032422, -71.045564, -71.045566, -71.0455, -71.045918, -71.046389, 
-71.046637, -71.047025, -71.049575, -71.048844, 42.370904, 42.371197, 42.372597, 42.371208, 42.368634, 42.365793, 42.364598, 42.363798, 42.362115, 42.361777, 42.359277, 42.35926, 42.361215, 42.362204, 42.35941, 42.357659, 42.356075, 42.353999, 42.351841, 42.350386, 42.345196, 42.3452474003141, 42.3427702180973, 42.340492949782, 42.340523, 42.341432, 42.342672, 42.342674, 42.343739, 42.345277, 42.348679, 42.35004, 42.350365, 42.351789, 42.353091, 42.358246, 42.359733, 42.359825, 42.361164, 42.363935, 
42.364603, 42.367812, 42.370189, 42.370904)))"
25025091100,"Census Tract 911, Suffolk County, Massachusetts",B05001_006,417,201,"list(list(c(-71.060018, -71.059855, -71.059623, -71.059544, -71.058965, -71.058834, -71.058717, -71.056726, -71.056724, -71.053854, -71.052746, -71.052166, -71.051981, -71.052165, -71.05315, -71.054983, -71.055387, -71.057207, -71.058881, -71.05996, -71.060018, 42.314738, 42.315225, 42.315986, 42.316202, 42.318121, 42.3186, 42.318738, 42.31849, 42.318663, 42.318942, 42.319303, 42.318815, 42.314975, 42.313844, 42.311336, 42.312331, 42.312569, 42.31296, 42.312771, 42.314264, 42.314738)))"
25025000704,"Census Tract 7.04, Suffolk County, Massachusetts",B05001_006,1439,376,"list(list(c(-71.136379, -71.135709, -71.135547, -71.13456, -71.134002, -71.132106, -71.131447, -71.131071, -71.130868, -71.130033, -71.129746, -71.132007, -71.134254, -71.134674, -71.135757, -71.135042, -71.135238, -71.135724, -71.136379, 42.350393, 42.351581, 42.351828, 42.353352, 42.353283, 42.353061, 42.351154, 42.350499, 42.350136, 42.349218, 42.34885, 42.347773, 42.346577, 42.34685, 42.347968, 42.348165, 42.34849, 42.34904, 42.350393)))"
25025101101,"Census Tract 1011.01, Suffolk County, Massachusetts",B05001_006,609,395,"list(list(c(-71.100114, -71.097403, -71.095759, -71.093887, -71.093415, -71.093196, -71.092932, -71.091569, -71.091807, -71.092109, -71.092968, -71.093182, -71.09349, -71.093576, -71.094976, -71.097928, -71.09845, -71.099632, -71.096316, -71.096105, -71.094896, -71.098856, -71.099707, -71.100646, -71.100114, 42.290291, 42.291147, 42.291973, 42.287668, 42.28651, 42.285935, 42.285322, 42.284214, 42.283523, 42.282601, 42.280021, 42.279386, 42.278421, 42.277248, 42.278239, 42.281262, 42.281698, 42.282336, 
42.285818, 42.286043, 42.287216, 42.286765, 42.286437, 42.287912, 42.290291)))"
25025981201,"Census Tract 9812.01, Suffolk County, Massachusetts",B05001_006,0,13,"list(list(c(-71.052659, -71.052234, -71.050419, -71.049347, -71.047384, -71.047385, -71.044053, -71.041528, -71.039791, -71.037248, -71.035207, -71.034314, -71.031143, -71.029103, -71.027084, -71.025009, -71.025026, -71.025071, -71.025133, -71.021947, -71.018005, -71.011641, -71.009245, -71.0092130585095, -71.015664, -71.0196263822616, -71.02514114613, -71.0300887391807, -71.032777, -71.0343885856381, -71.0395955348549, -71.0400250448392, -71.043160779404, -71.044716, -71.045414, -71.046227, -71.047841, 
-71.048956, -71.050244, -71.050283, -71.050604, -71.050925, -71.051368, -71.052093, -71.052392, -71.052565, -71.052624, -71.052659, 42.329356, 42.329058, 42.330213, 42.330345, 42.330419, 42.330136, 42.330192, 42.330234, 42.330088, 42.329525, 42.32935, 42.329492, 42.330653, 42.331626, 42.332409, 42.333281, 42.334095, 42.335802, 42.33831, 42.337847, 42.338817, 42.33931, 42.340523, 42.340492949782, 42.330518, 42.3300299089693, 42.3293505936982, 42.3287411432132, 42.32841, 42.3275907867185, 42.3249439512953, 
42.3247256195632, 42.3231316394842, 42.323753, 42.323798, 42.323285, 42.322592, 42.323429, 42.322017, 42.321864, 42.320758, 42.320876, 42.32141, 42.321469, 42.322976, 42.327112, 42.328597, 42.329356)))"
25025081302,"Census Tract 813.02, Suffolk County, Massachusetts",B05001_006,262,167,"list(list(c(-71.09862, -71.098398, -71.096523, -71.095398, -71.095398, -71.093146, -71.095305, -71.097086, -71.094274, -71.093559, -71.093821, -71.094088, -71.094395, -71.095145, -71.098308, -71.098412, -71.098535, -71.09862, 42.324196, 42.324934, 42.326202, 42.32325, 42.322054, 42.3208, 42.318825, 42.317028, 42.315634, 42.315515, 42.314541, 42.314142, 42.313876, 42.313282, 42.315789, 42.319572, 42.322604, 42.324196)))"
25025080801,"Census Tract 808.01, Suffolk County, Massachusetts",B05001_006,646,316,"list(list(c(-71.101321, -71.100477, -71.100372, -71.09979, -71.100101, -71.100306, -71.096947, -71.095745, -71.093666, -71.090654, -71.090518, -71.09276, -71.093084, -71.094446, -71.095351, -71.097185, -71.099319, -71.100615, -71.101321, 42.33296, 42.334328, 42.334488, 42.335401, 42.335846, 42.335941, 42.33726, 42.337727, 42.336957, 42.335744, 42.335665, 42.333757, 42.333506, 42.332386, 42.331554, 42.331782, 42.332276, 42.332697, 42.33296)))"
25025100700,"Census Tract 1007, Suffolk County, Massachusetts",B05001_006,114,77,"list(list(c(-71.058932, -71.057275, -71.056536, -71.055787, -71.055664, -71.055148, -71.054963, -71.054547, -71.054725, -71.055347, -71.052158, -71.051472, -71.04937, -71.048515, -71.047461, -71.045291, -71.04415, -71.043027, -71.041659, -71.040667, -71.03908, -71.039293, -71.040494, -71.041594, -71.042782, -71.04488, -71.048491, -71.049802, -71.053284, -71.053767, -71.053865, -71.054694, -71.058528, -71.058932, 42.281991, 42.282449, 42.282583, 42.283205, 42.283605, 42.285068, 42.285575, 42.286615, 
42.287446, 42.288242, 42.289137, 42.289314, 42.288012, 42.286135, 42.286389, 42.286933, 42.286455, 42.285922, 42.285415, 42.284906, 42.283966, 42.283799, 42.281898, 42.278098, 42.277102, 42.276266, 42.277862, 42.2781, 42.277502, 42.278029, 42.2782, 42.28034, 42.280061, 42.281991)))"
25025981900,"Census Tract 9819, Suffolk County, Massachusetts",B05001_006,0,13,"list(list(c(-71.185307, -71.177653, -71.177016, -71.174941, -71.172382, -71.173223, -71.174565, -71.174972, -71.177461, -71.183159, -71.185307, 42.279497, 42.280409, 42.280401, 42.278088, 42.276867, 42.275352, 42.275576, 42.276004, 42.276868, 42.275913, 42.279497)))"
25025070202,"Census Tract 702.02, Suffolk County, Massachusetts",B05001_006,1219,371,"list(list(c(-71.064562, -71.062575, -71.061051, -71.059828, -71.058009, -71.059508, -71.061193, -71.062451, -71.063039, -71.064434, -71.06415, -71.063841, -71.062761, -71.064725, -71.064562, 42.352383, 42.352399, 42.352516, 42.352548, 42.35235, 42.351149, 42.34793, 42.346985, 42.34685, 42.347186, 42.348405, 42.349485, 42.351508, 42.351708, 42.352383)))"
25025010405,"Census Tract 104.05, Suffolk County, Massachusetts",B05001_006,916,262,"list(list(c(-71.095745, -71.092192, -71.092543, -71.093217, -71.092452, -71.092148, -71.091531, -71.091354, -71.090844, -71.090902, -71.089264, -71.089265, -71.089548, -71.089765, -71.089965, -71.090204, -71.090331, -71.090458, -71.091188, -71.09181, -71.091026, -71.09066, -71.086614, -71.084958, -71.084096, -71.083151, -71.084681, -71.088237, -71.090518, -71.090654, -71.093666, -71.095745, 42.337727, 42.339139, 42.339513, 42.340889, 42.341184, 42.341395, 42.342316, 42.343352, 42.344077, 42.346544, 
42.346887, 42.346462, 42.34541, 42.34466, 42.34392, 42.343189, 42.342605, 42.342161, 42.340949, 42.339871, 42.339608, 42.339766, 42.341474, 42.34277, 42.342192, 42.341622, 42.340293, 42.337549, 42.335665, 42.335744, 42.336957, 42.337727)))"
25025180400,"Census Tract 1804, Suffolk County, Massachusetts",B05001_006,72,48,"list(list(c(-70.984189, -70.98262, -70.981084, -70.979904, -70.980306, -70.9791, -70.977445, -70.976653, -70.975512, -70.974944, -70.974817, -70.973787, -70.973182, -70.972424, -70.971609, -70.9729669644569, -70.9810034470648, -70.980894, -70.981063, -70.984533, -70.984189, 42.373794, 42.374601, 42.375247, 42.375778, 42.37786, 42.379477, 42.380833, 42.381948, 42.381257, 42.380882, 42.378072, 42.376104, 42.375327, 42.374523, 42.372602, 42.3718969736873, 42.3701026844985, 42.370298, 42.371621, 42.372654, 
42.373794)))"
25025091800,"Census Tract 918, Suffolk County, Massachusetts",B05001_006,937,465,"list(list(c(-71.076782, -71.073912, -71.073346, -71.072822, -71.072564, -71.072334, -71.070217, -71.068416, -71.067843, -71.066298, -71.065698, -71.06503, -71.065836, -71.066494, -71.067008, -71.067883, -71.068344, -71.068798, -71.070274, -71.071426, -71.073117, -71.074161, -71.076185, -71.076782, 42.305189, 42.307681, 42.30847, 42.309471, 42.310067, 42.310213, 42.311334, 42.31066, 42.310303, 42.309163, 42.308591, 42.30808, 42.307314, 42.306709, 42.306245, 42.305541, 42.305206, 42.304888, 42.303949, 
42.303407, 42.304672, 42.30491, 42.305046, 42.305189)))"
25025120103,"Census Tract 1201.03, Suffolk County, Massachusetts",B05001_006,109,68,"list(list(c(-71.121905, -71.120585, -71.119459, -71.1185, -71.117003, -71.115673, -71.116293, -71.1141, -71.114397, -71.115133, -71.115472, -71.118254, -71.120129, -71.120727, -71.121612, -71.121905, 42.312907, 42.313336, 42.313858, 42.314498, 42.315579, 42.315131, 42.314067, 42.313229, 42.311621, 42.310111, 42.309675, 42.308767, 42.308956, 42.309009, 42.309798, 42.312907)))"
25025140400,"Census Tract 1404, Suffolk County, Massachusetts",B05001_006,1242,357,"list(list(c(-71.124914, -71.121237, -71.121435, -71.120303, -71.120378, -71.119993, -71.119176, -71.118522, -71.117207, -71.115848, -71.116632, -71.115342, -71.114188, -71.110374, -71.109317, -71.109191, -71.108415, -71.107177, -71.106563, -71.104725, -71.103358, -71.103858, -71.104367, -71.102906, -71.101906, -71.101243, -71.100862, -71.099623, -71.099396, -71.099676, -71.098045, -71.097899, -71.103672, -71.104062, -71.105001, -71.108405, -71.106903, -71.107743, -71.10842, -71.110828, -71.111622, 
-71.110995, -71.116427, -71.11827, -71.120607, -71.121776, -71.123587, -71.124798, -71.124914, 42.272699, 42.274097, 42.274639, 42.27842, 42.278776, 42.278819, 42.278637, 42.27642, 42.275871, 42.277642, 42.279001, 42.278039, 42.2771, 42.275065, 42.274455, 42.274363, 42.273505, 42.2722, 42.271768, 42.271328, 42.271002, 42.270238, 42.269534, 42.268262, 42.26739, 42.266829, 42.266459, 42.265501, 42.264989, 42.264841, 42.263175, 42.262882, 42.259723, 42.259862, 42.260804, 42.261116, 42.261928, 42.262975, 
42.262591, 42.266065, 42.267359, 42.269039, 42.267112, 42.266595, 42.270284, 42.270676, 42.271416, 42.272585, 42.272699)))"
25025040600,"Census Tract 406, Suffolk County, Massachusetts",B05001_006,91,52,"list(list(c(-71.080932, -71.0795, -71.078727, -71.077638, -71.077405, -71.073496, -71.072696, -71.069322, -71.066944, -71.066997, -71.070696, -71.070896, -71.065695, -71.057395, -71.055524, -71.058504, -71.060818, -71.061596, -71.061815, -71.062356, -71.064195, -71.065339, -71.06494, -71.066349, -71.067928, -71.069106, -71.069987, -71.070901, -71.069603, -71.069061, -71.068217, -71.067907, -71.070545, -71.072466, -71.072689, -71.073928, -71.075657, -71.080701, -71.080932, 42.382133, 42.383348, 42.384306, 
42.385838, 42.386167, 42.391796, 42.390796, 42.394022, 42.394755, 42.394006, 42.389596, 42.388996, 42.386596, 42.387297, 42.387119, 42.3845, 42.38187, 42.380789, 42.380874, 42.381102, 42.381867, 42.380298, 42.379316, 42.379725, 42.380498, 42.37941, 42.380309, 42.379871, 42.377573, 42.376631, 42.375124, 42.374627, 42.372356, 42.372658, 42.373222, 42.376157, 42.380196, 42.381039, 42.382133)))"
25025091500,"Census Tract 915, Suffolk County, Massachusetts",B05001_006,1086,332,"list(list(c(-71.06972, -71.068499, -71.067429, -71.065858, -71.064602, -71.064213, -71.063259, -71.062372, -71.060403, -71.058881, -71.059379, -71.060746, -71.061387, -71.063907, -71.06503, -71.065698, -71.066298, -71.067843, -71.068416, -71.070217, -71.06972, 42.311639, 42.312726, 42.314603, 42.314833, 42.314769, 42.314105, 42.313688, 42.313332, 42.312552, 42.312771, 42.311039, 42.310205, 42.308742, 42.308347, 42.30808, 42.308591, 42.309163, 42.310303, 42.31066, 42.311334, 42.311639)))"
25025000601,"Census Tract 6.01, Suffolk County, Massachusetts",B05001_006,487,247,"list(list(c(-71.153949, -71.153449, -71.153421, -71.152384, -71.151915, -71.147862, -71.146743, -71.150881, -71.150358, -71.149082, -71.144176, -71.143802, -71.143349, -71.140681, -71.139066, -71.137341, -71.140266, -71.142151, -71.142997, -71.144155, -71.145612, -71.147079, -71.149943, -71.149755, -71.151235, -71.153067, -71.153786, -71.153949, 42.347547, 42.349146, 42.349458, 42.350903, 42.35164, 42.350345, 42.352294, 42.35335, 42.354193, 42.356151, 42.354889, 42.354797, 42.354686, 42.354004, 42.353791, 
42.35359, 42.352543, 42.351875, 42.351634, 42.351383, 42.350786, 42.350165, 42.349036, 42.348185, 42.345813, 42.346154, 42.347256, 42.347547)))"
25025981800,"Census Tract 9818, Suffolk County, Massachusetts",B05001_006,0,13,"list(list(c(-71.125847, -71.123835, -71.120518, -71.119515, -71.119539, -71.116537, -71.115929, -71.115589, -71.114547, -71.113575, -71.113325, -71.113262, -71.111413, -71.110808, -71.110751, -71.111551, -71.110597, -71.108225, -71.105516, -71.104344, -71.104307, -71.102519, -71.101823, -71.099062, -71.098408, -71.096493, -71.094611, -71.094644, -71.094451, -71.094303, -71.09227, -71.092044, -71.090902, -71.090844, -71.091354, -71.091531, -71.092148, -71.092452, -71.093217, -71.09621, -71.096885, 
-71.098988, -71.100603, -71.103275, -71.104722, -71.110001, -71.110697, -71.110063, -71.109894, -71.113016, -71.113147, -71.112284, -71.112828, -71.11466, -71.115078, -71.116737, -71.11657, -71.117107, -71.116468, -71.116736, -71.117003, -71.1185, -71.119459, -71.120585, -71.121905, -71.122244, -71.123485, -71.124431, -71.125847, 42.318692, 42.319375, 42.321466, 42.322055, 42.322745, 42.323939, 42.325855, 42.326803, 42.328372, 42.330467, 42.331902, 42.332339, 42.334525, 42.335586, 42.336168, 42.337299, 
42.340405, 42.342272, 42.343812, 42.344169, 42.344082, 42.343375, 42.342503, 42.34061, 42.340791, 42.341843, 42.34294, 42.344549, 42.345189, 42.345577, 42.347111, 42.34685, 42.346544, 42.344077, 42.343352, 42.342316, 42.341395, 42.341184, 42.340889, 42.339827, 42.339026, 42.339095, 42.340204, 42.342741, 42.343371, 42.340317, 42.337183, 42.336307, 42.335379, 42.331932, 42.331319, 42.329808, 42.325876, 42.324394, 42.323573, 42.322627, 42.321021, 42.319978, 42.318583, 42.317636, 42.315579, 42.314498, 
42.313858, 42.313336, 42.312907, 42.313334, 42.314816, 42.317297, 42.318692)))"
25025981502,"Census Tract 9815.02, Suffolk County, Massachusetts",B05001_006,0,13,"list(list(c(-71.011272, -71.004279, -71.002727, -71.004825, -71.00188, -71.000374, -70.998637, -70.998223, -70.996811, -70.992736, -70.993891, -70.99419, -70.995047, -70.995086, -70.998233, -70.998723, -71.004015, -71.005972, -71.008579, -71.011609, -71.010001, -71.01193, -71.011272, 42.396589, 42.404928, 42.404412, 42.401726, 42.400814, 42.40134, 42.400568, 42.39923, 42.400464, 42.397931, 42.396153, 42.39475, 42.393566, 42.393511, 42.390266, 42.390881, 42.392589, 42.392821, 42.393387, 42.393493, 
42.39549, 42.395752, 42.396589)))"
